2.290426019239578537e+01,2.290426019239578537e+01,2.672163689112841567e+01
2.290426019239578537e+01,2.672163689112841567e+01,2.672163689112841567e+01
2.672163689112841567e+01,2.672163689112841567e+01,2.672163689112841567e+01
2.672163689112841567e+01,2.672163689112841567e+01,2.672163689112841567e+01
2.926082650580714883e+01,3.151165931394616138e+01,3.376249212208517037e+01
3.151165931394616138e+01,3.376249212208517037e+01,3.376249212208517037e+01
3.376249212208517037e+01,3.376249212208517037e+01,4.051499054650220444e+01
3.376249212208517037e+01,4.051499054650220444e+01,4.501665616278022952e+01
4.051499054650220444e+01,4.501665616278022952e+01,4.501665616278022952e+01
4.501665616278022952e+01,4.501665616278022952e+01,4.951832177905825461e+01
4.501665616278022952e+01,4.951832177905825461e+01,5.627082020347528868e+01
4.951832177905825461e+01,5.627082020347528868e+01,6.077248581975330666e+01
5.627082020347528868e+01,6.077248581975330666e+01,6.752498424417034073e+01
8.466683600033865886e+00,8.466683600033865886e+00,1.270002540005079972e+01
8.466683600033865886e+00,1.270002540005079972e+01,2.963339260011853327e+01
1.270002540005079972e+01,2.963339260011853327e+01,3.810007620015240093e+01
2.963339260011853327e+01,3.810007620015240093e+01,3.810007620015240093e+01
3.810007620015240093e+01,3.810007620015240093e+01,4.233341800016933121e+01
3.810007620015240093e+01,4.233341800016933121e+01,4.233341800016933121e+01
4.233341800016933121e+01,4.233341800016933121e+01,5.503344340022013625e+01
4.233341800016933121e+01,5.503344340022013625e+01,5.503344340022013625e+01
5.503344340022013625e+01,5.503344340022013625e+01,6.350012700025400392e+01
2.266717038156403419e+01,5.289006422364941784e+01,6.044578768417076020e+01
5.289006422364941784e+01,6.044578768417076020e+01,6.800151114469210256e+01
6.044578768417076020e+01,6.800151114469210256e+01,6.800151114469210256e+01
6.800151114469210256e+01,6.800151114469210256e+01,6.800151114469210256e+01
6.800151114469210256e+01,6.800151114469210256e+01,6.800151114469210256e+01
6.800151114469210256e+01,6.800151114469210256e+01,8.311295806573478728e+01
6.800151114469210256e+01,8.311295806573478728e+01,8.311295806573478728e+01
8.311295806573478728e+01,8.311295806573478728e+01,8.311295806573478728e+01
0.000000000000000000e+00,5.731534905047571904e+00,1.146306981009514381e+01
5.731534905047571904e+00,1.146306981009514381e+01,1.337358144511100022e+01
1.146306981009514381e+01,1.337358144511100022e+01,1.337358144511100022e+01
1.337358144511100022e+01,1.337358144511100022e+01,1.528409308012685841e+01
1.337358144511100022e+01,1.528409308012685841e+01,1.528409308012685841e+01
1.528409308012685841e+01,1.528409308012685841e+01,2.292613962019028762e+01
1.528409308012685841e+01,2.292613962019028762e+01,2.674716289022200044e+01
2.292613962019028762e+01,2.674716289022200044e+01,2.674716289022200044e+01
2.674716289022200044e+01,2.674716289022200044e+01,3.821023270031714247e+01
7.240998533697797335e+00,9.051248167122246002e+00,9.051248167122246002e+00
9.051248167122246002e+00,9.051248167122246002e+00,9.051248167122246002e+00
9.051248167122246002e+00,9.051248167122246002e+00,1.086149780054669556e+01
9.051248167122246002e+00,1.086149780054669556e+01,1.267174743397114511e+01
1.086149780054669556e+01,1.267174743397114511e+01,1.267174743397114511e+01
1.267174743397114511e+01,1.267174743397114511e+01,1.267174743397114511e+01
1.267174743397114511e+01,1.267174743397114511e+01,1.448199706739559467e+01
1.267174743397114511e+01,1.448199706739559467e+01,1.448199706739559467e+01
1.448199706739559467e+01,1.448199706739559467e+01,1.448199706739559467e+01
8.287063893262617498e+00,8.287063893262617498e+00,8.287063893262617498e+00
8.287063893262617498e+00,8.287063893262617498e+00,1.657412778652523500e+01
8.287063893262617498e+00,1.657412778652523500e+01,1.657412778652523500e+01
1.657412778652523500e+01,1.657412778652523500e+01,1.657412778652523500e+01
1.657412778652523500e+01,1.657412778652523500e+01,1.657412778652523500e+01
1.657412778652523500e+01,1.657412778652523500e+01,3.314825557305046999e+01
1.657412778652523500e+01,3.314825557305046999e+01,2.486119167978785072e+01
3.314825557305046999e+01,2.486119167978785072e+01,2.486119167978785072e+01
2.486119167978785072e+01,2.486119167978785072e+01,2.486119167978785072e+01
8.097384544792031846e+00,8.097384544792031846e+00,1.079651272638937698e+01
8.097384544792031846e+00,1.079651272638937698e+01,1.079651272638937698e+01
1.079651272638937698e+01,1.079651272638937698e+01,1.079651272638937698e+01
1.079651272638937698e+01,1.079651272638937698e+01,1.349564090798672034e+01
1.079651272638937698e+01,1.349564090798672034e+01,1.349564090798672034e+01
1.349564090798672034e+01,1.349564090798672034e+01,2.699128181597344067e+01
1.349564090798672034e+01,2.699128181597344067e+01,2.699128181597344067e+01
2.699128181597344067e+01,2.699128181597344067e+01,2.699128181597344067e+01
2.699128181597344067e+01,2.699128181597344067e+01,2.969040999757078581e+01
7.261109497531222701e+00,7.261109497531222701e+00,7.261109497531222701e+00
7.261109497531222701e+00,7.261109497531222701e+00,1.452221899506244540e+01
7.261109497531222701e+00,1.452221899506244540e+01,1.452221899506244540e+01
1.452221899506244540e+01,1.452221899506244540e+01,1.452221899506244540e+01
1.452221899506244540e+01,1.452221899506244540e+01,1.452221899506244540e+01
1.452221899506244540e+01,1.452221899506244540e+01,1.452221899506244540e+01
1.452221899506244540e+01,1.452221899506244540e+01,1.452221899506244540e+01
1.452221899506244540e+01,1.452221899506244540e+01,1.452221899506244540e+01
1.452221899506244540e+01,1.452221899506244540e+01,1.452221899506244540e+01
1.074395950721039128e+01,1.074395950721039128e+01,1.790659917868398310e+01
1.074395950721039128e+01,1.790659917868398310e+01,1.790659917868398310e+01
1.790659917868398310e+01,1.790659917868398310e+01,1.790659917868398310e+01
1.790659917868398310e+01,1.790659917868398310e+01,2.387546557157864413e+01
1.790659917868398310e+01,2.387546557157864413e+01,2.626301212873650925e+01
2.387546557157864413e+01,2.626301212873650925e+01,2.626301212873650925e+01
2.626301212873650925e+01,2.626301212873650925e+01,3.461942507878903541e+01
2.626301212873650925e+01,3.461942507878903541e+01,3.581319835736796620e+01
3.461942507878903541e+01,3.581319835736796620e+01,3.700697163594690409e+01
2.033677702757667127e+00,2.033677702757667127e+00,2.033677702757667127e+00
2.033677702757667127e+00,2.033677702757667127e+00,4.067355405515334255e+00
2.033677702757667127e+00,4.067355405515334255e+00,4.067355405515334255e+00
4.067355405515334255e+00,4.067355405515334255e+00,8.134710811030668509e+00
4.067355405515334255e+00,8.134710811030668509e+00,8.134710811030668509e+00
8.134710811030668509e+00,8.134710811030668509e+00,8.134710811030668509e+00
8.134710811030668509e+00,8.134710811030668509e+00,1.220206621654600099e+01
8.134710811030668509e+00,1.220206621654600099e+01,1.220206621654600099e+01
1.220206621654600099e+01,1.220206621654600099e+01,1.220206621654600099e+01
8.065383374556404306e+00,1.075384449940853848e+01,1.881922787396494101e+01
1.075384449940853848e+01,1.881922787396494101e+01,1.881922787396494101e+01
1.881922787396494101e+01,1.881922787396494101e+01,1.881922787396494101e+01
1.881922787396494101e+01,1.881922787396494101e+01,1.881922787396494101e+01
1.881922787396494101e+01,1.881922787396494101e+01,1.881922787396494101e+01
1.881922787396494101e+01,1.881922787396494101e+01,1.881922787396494101e+01
1.881922787396494101e+01,1.881922787396494101e+01,2.688461124852134532e+01
1.881922787396494101e+01,2.688461124852134532e+01,2.957307237337348127e+01
2.688461124852134532e+01,2.957307237337348127e+01,2.688461124852134532e+01
8.390082921986211417e+00,1.118677722931495033e+01,1.398347153664368747e+01
1.118677722931495033e+01,1.398347153664368747e+01,1.817851299763679407e+01
1.398347153664368747e+01,1.817851299763679407e+01,1.957686015130116175e+01
1.817851299763679407e+01,1.957686015130116175e+01,1.957686015130116175e+01
1.957686015130116175e+01,1.957686015130116175e+01,1.957686015130116175e+01
1.957686015130116175e+01,1.957686015130116175e+01,1.957686015130116175e+01
1.957686015130116175e+01,1.957686015130116175e+01,2.237355445862990067e+01
1.957686015130116175e+01,2.237355445862990067e+01,2.517024876595863603e+01
2.237355445862990067e+01,2.517024876595863603e+01,2.936529022695174262e+01
1.847085914122818906e+01,2.093364036005861450e+01,2.339642157888903995e+01
2.093364036005861450e+01,2.339642157888903995e+01,2.339642157888903995e+01
2.339642157888903995e+01,2.339642157888903995e+01,2.339642157888903995e+01
2.339642157888903995e+01,2.339642157888903995e+01,2.462781218830425090e+01
2.339642157888903995e+01,2.462781218830425090e+01,2.709059340713467634e+01
2.462781218830425090e+01,2.709059340713467634e+01,2.955337462596510179e+01
2.709059340713467634e+01,2.955337462596510179e+01,3.571032767304116362e+01
2.955337462596510179e+01,3.571032767304116362e+01,3.694171828245637812e+01
3.571032767304116362e+01,3.694171828245637812e+01,3.694171828245637812e+01
2.729779160865886123e+00,5.459558321731772246e+00,5.459558321731772246e+00
5.459558321731772246e+00,5.459558321731772246e+00,5.459558321731772246e+00
5.459558321731772246e+00,5.459558321731772246e+00,8.189337482597657925e+00
5.459558321731772246e+00,8.189337482597657925e+00,8.189337482597657925e+00
8.189337482597657925e+00,8.189337482597657925e+00,8.189337482597657925e+00
8.189337482597657925e+00,8.189337482597657925e+00,1.364889580432942928e+01
8.189337482597657925e+00,1.364889580432942928e+01,1.364889580432942928e+01
1.364889580432942928e+01,1.364889580432942928e+01,1.637867496519531585e+01
1.364889580432942928e+01,1.637867496519531585e+01,2.183823328692708898e+01
9.778229749286190042e+00,1.271169867407204634e+01,2.053428247350099767e+01
1.271169867407204634e+01,2.053428247350099767e+01,2.640122032307271027e+01
2.053428247350099767e+01,2.640122032307271027e+01,3.520162709743028273e+01
2.640122032307271027e+01,3.520162709743028273e+01,4.106856494700199534e+01
3.520162709743028273e+01,4.106856494700199534e+01,4.204638792193061647e+01
4.106856494700199534e+01,4.204638792193061647e+01,4.595767982164508680e+01
4.204638792193061647e+01,4.595767982164508680e+01,5.182461767121679941e+01
4.595767982164508680e+01,5.182461767121679941e+01,6.258067039543161059e+01
5.182461767121679941e+01,6.258067039543161059e+01,7.235890014471779352e+01
9.565716472163764195e+00,1.275428862955168618e+01,1.594286078693960818e+01
1.275428862955168618e+01,1.594286078693960818e+01,1.913143294432752839e+01
1.594286078693960818e+01,1.913143294432752839e+01,1.913143294432752839e+01
1.913143294432752839e+01,1.913143294432752839e+01,2.232000510171545216e+01
1.913143294432752839e+01,2.232000510171545216e+01,2.232000510171545216e+01
2.232000510171545216e+01,2.232000510171545216e+01,2.232000510171545216e+01
2.232000510171545216e+01,2.232000510171545216e+01,2.550857725910337237e+01
2.232000510171545216e+01,2.550857725910337237e+01,2.550857725910337237e+01
2.550857725910337237e+01,2.550857725910337237e+01,2.550857725910337237e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,3.806478626622511463e+00
0.000000000000000000e+00,3.806478626622511463e+00,0.000000000000000000e+00
3.806478626622511463e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.825472663981980936e+00,6.825472663981980936e+00,2.047641799194594370e+01
6.825472663981980936e+00,2.047641799194594370e+01,2.047641799194594370e+01
2.047641799194594370e+01,2.047641799194594370e+01,2.047641799194594370e+01
2.047641799194594370e+01,2.047641799194594370e+01,3.412736331990990379e+01
2.047641799194594370e+01,3.412736331990990379e+01,4.777830864787386389e+01
3.412736331990990379e+01,4.777830864787386389e+01,4.777830864787386389e+01
4.777830864787386389e+01,4.777830864787386389e+01,4.777830864787386389e+01
4.777830864787386389e+01,4.777830864787386389e+01,4.777830864787386389e+01
4.777830864787386389e+01,4.777830864787386389e+01,7.508019930380179119e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.162452775356001133e+01
0.000000000000000000e+00,1.162452775356001133e+01,1.162452775356001133e+01
1.162452775356001133e+01,1.162452775356001133e+01,1.743679163034001789e+01
1.162452775356001133e+01,1.743679163034001789e+01,2.324905550712002267e+01
1.743679163034001789e+01,2.324905550712002267e+01,2.324905550712002267e+01
2.324905550712002267e+01,2.324905550712002267e+01,2.906131938390002745e+01
2.324905550712002267e+01,2.906131938390002745e+01,4.649811101424004534e+01
2.906131938390002745e+01,4.649811101424004534e+01,5.812263876780005489e+01
4.649811101424004534e+01,5.812263876780005489e+01,5.812263876780005489e+01
8.500028333427778193e+00,8.500028333427778193e+00,1.133337111123703700e+01
8.500028333427778193e+00,1.133337111123703700e+01,1.322226629644321072e+01
1.133337111123703700e+01,1.322226629644321072e+01,1.888895185206173011e+01
1.322226629644321072e+01,1.888895185206173011e+01,2.266674222247407400e+01
1.888895185206173011e+01,2.266674222247407400e+01,2.361118981507716086e+01
2.266674222247407400e+01,2.361118981507716086e+01,2.550008500028333458e+01
2.361118981507716086e+01,2.550008500028333458e+01,3.116677055590185219e+01
2.550008500028333458e+01,3.116677055590185219e+01,3.116677055590185219e+01
3.116677055590185219e+01,3.116677055590185219e+01,3.494456092631419608e+01
1.549606787277728337e+01,1.743307635687444446e+01,2.324410180916592239e+01
1.743307635687444446e+01,2.324410180916592239e+01,2.518111029326308525e+01
2.324410180916592239e+01,2.518111029326308525e+01,2.711811877736024456e+01
2.518111029326308525e+01,2.711811877736024456e+01,3.292914422965172605e+01
2.711811877736024456e+01,3.292914422965172605e+01,3.486615271374888891e+01
3.292914422965172605e+01,3.486615271374888891e+01,3.874016968194320754e+01
3.486615271374888891e+01,3.874016968194320754e+01,4.261418665013752616e+01
3.874016968194320754e+01,4.261418665013752616e+01,4.261418665013752616e+01
4.261418665013752616e+01,4.261418665013752616e+01,4.261418665013752616e+01
4.631225391869998020e+01,5.041202721642095952e+01,5.603023506885341476e+01
5.041202721642095952e+01,5.603023506885341476e+01,5.709313925715144933e+01
5.603023506885341476e+01,5.709313925715144933e+01,6.347056438693964253e+01
5.709313925715144933e+01,6.347056438693964253e+01,6.650743349636259438e+01
6.347056438693964253e+01,6.650743349636259438e+01,6.999983297219898759e+01
6.650743349636259438e+01,6.999983297219898759e+01,7.470698009180455301e+01
6.999983297219898759e+01,7.470698009180455301e+01,7.941412721141011843e+01
7.470698009180455301e+01,7.941412721141011843e+01,8.427311778648684992e+01
7.941412721141011843e+01,8.427311778648684992e+01,8.791736071779438078e+01
1.294093541394817137e+01,1.509775798293953386e+01,1.509775798293953386e+01
1.509775798293953386e+01,1.509775798293953386e+01,1.725458055193089635e+01
1.509775798293953386e+01,1.725458055193089635e+01,1.725458055193089635e+01
1.725458055193089635e+01,1.725458055193089635e+01,1.725458055193089635e+01
1.725458055193089635e+01,1.725458055193089635e+01,1.941140312092225884e+01
1.725458055193089635e+01,1.941140312092225884e+01,2.048981440541793830e+01
1.941140312092225884e+01,2.048981440541793830e+01,2.156822568991361777e+01
2.048981440541793830e+01,2.156822568991361777e+01,2.156822568991361777e+01
2.156822568991361777e+01,2.156822568991361777e+01,2.264663697440930079e+01
9.111894059045074101e+00,9.111894059045074101e+00,1.214919207872676488e+01
9.111894059045074101e+00,1.214919207872676488e+01,1.214919207872676488e+01
1.214919207872676488e+01,1.214919207872676488e+01,1.822378811809014820e+01
1.214919207872676488e+01,1.822378811809014820e+01,2.429838415745352975e+01
1.822378811809014820e+01,2.429838415745352975e+01,2.429838415745352975e+01
2.429838415745352975e+01,2.429838415745352975e+01,2.429838415745352975e+01
2.429838415745352975e+01,2.429838415745352975e+01,2.429838415745352975e+01
2.429838415745352975e+01,2.429838415745352975e+01,2.429838415745352975e+01
2.429838415745352975e+01,2.429838415745352975e+01,2.429838415745352975e+01
5.044304797559285447e+01,5.530502850336084464e+01,6.016700903112882770e+01
5.530502850336084464e+01,6.016700903112882770e+01,6.320574686098382244e+01
6.016700903112882770e+01,6.320574686098382244e+01,6.685223225680981329e+01
6.320574686098382244e+01,6.685223225680981329e+01,7.171421278457779636e+01
6.685223225680981329e+01,7.171421278457779636e+01,8.083042627414276637e+01
7.171421278457779636e+01,8.083042627414276637e+01,1.154720375344896723e+02
8.083042627414276637e+01,1.154720375344896723e+02,1.251959985900256527e+02
1.154720375344896723e+02,1.251959985900256527e+02,1.306657266837646318e+02
1.251959985900256527e+02,1.306657266837646318e+02,1.343122120795906085e+02
2.325228731739372279e+01,2.527422534499317663e+01,3.032907041399181125e+01
2.527422534499317663e+01,3.032907041399181125e+01,3.134003942779153817e+01
3.032907041399181125e+01,3.134003942779153817e+01,3.235100844159126865e+01
3.134003942779153817e+01,3.235100844159126865e+01,3.336197745539099202e+01
3.235100844159126865e+01,3.336197745539099202e+01,3.235100844159126865e+01
3.336197745539099202e+01,3.235100844159126865e+01,3.235100844159126865e+01
3.235100844159126865e+01,3.235100844159126865e+01,3.538391548299044587e+01
3.235100844159126865e+01,3.538391548299044587e+01,3.639488449679017634e+01
3.538391548299044587e+01,3.639488449679017634e+01,3.639488449679017634e+01
1.106929377905689549e+01,2.213858755811379098e+01,2.767323444764224050e+01
2.213858755811379098e+01,2.767323444764224050e+01,2.767323444764224050e+01
2.767323444764224050e+01,2.767323444764224050e+01,2.767323444764224050e+01
2.767323444764224050e+01,2.767323444764224050e+01,2.767323444764224050e+01
2.767323444764224050e+01,2.767323444764224050e+01,3.320788133717069002e+01
2.767323444764224050e+01,3.320788133717069002e+01,3.320788133717069002e+01
3.320788133717069002e+01,3.320788133717069002e+01,4.981182200575603503e+01
3.320788133717069002e+01,4.981182200575603503e+01,4.981182200575603503e+01
4.981182200575603503e+01,4.981182200575603503e+01,6.641576267434138003e+01
2.869332732650592988e+01,3.110678476518399904e+01,3.298391832860027506e+01
3.110678476518399904e+01,3.298391832860027506e+01,3.378840414149296123e+01
3.298391832860027506e+01,3.378840414149296123e+01,3.673818545543282710e+01
3.378840414149296123e+01,3.673818545543282710e+01,3.781083320595641339e+01
3.673818545543282710e+01,3.781083320595641339e+01,4.022429064463447901e+01
3.781083320595641339e+01,4.022429064463447901e+01,4.424671970909793117e+01
4.022429064463447901e+01,4.424671970909793117e+01,4.746466296066869006e+01
4.424671970909793117e+01,4.746466296066869006e+01,4.746466296066869006e+01
4.746466296066869006e+01,4.746466296066869006e+01,4.987812039934675568e+01
2.650691830567778240e+01,2.650691830567778240e+01,4.241106928908445184e+01
2.650691830567778240e+01,4.241106928908445184e+01,4.241106928908445184e+01
4.241106928908445184e+01,4.241106928908445184e+01,6.891798759476223779e+01
4.241106928908445184e+01,6.891798759476223779e+01,6.891798759476223779e+01
6.891798759476223779e+01,6.891798759476223779e+01,7.421937125589778361e+01
6.891798759476223779e+01,7.421937125589778361e+01,7.421937125589778361e+01
7.421937125589778361e+01,7.421937125589778361e+01,7.421937125589778361e+01
7.421937125589778361e+01,7.421937125589778361e+01,7.952075491703334365e+01
7.421937125589778361e+01,7.952075491703334365e+01,1.007262895615755696e+02
3.702581709246356212e+01,3.702581709246356212e+01,5.385573395267427088e+01
3.702581709246356212e+01,5.385573395267427088e+01,5.722171732471641548e+01
5.385573395267427088e+01,5.722171732471641548e+01,6.395368406880069756e+01
5.722171732471641548e+01,6.395368406880069756e+01,6.395368406880069756e+01
6.395368406880069756e+01,6.395368406880069756e+01,7.068565081288498675e+01
6.395368406880069756e+01,7.068565081288498675e+01,7.741761755696926173e+01
7.068565081288498675e+01,7.741761755696926173e+01,1.110774512773906935e+02
7.741761755696926173e+01,1.110774512773906935e+02,1.312733515096435326e+02
1.110774512773906935e+02,1.312733515096435326e+02,1.413713016257699735e+02
6.200012400024800030e+00,7.233347800028933072e+00,1.756670180007026616e+01
7.233347800028933072e+00,1.756670180007026616e+01,1.756670180007026616e+01
1.756670180007026616e+01,1.756670180007026616e+01,2.686672040010746798e+01
1.756670180007026616e+01,2.686672040010746798e+01,3.513340360014053232e+01
2.686672040010746798e+01,3.513340360014053232e+01,4.133341600016533590e+01
3.513340360014053232e+01,4.133341600016533590e+01,4.650009300018599845e+01
4.133341600016533590e+01,4.650009300018599845e+01,6.613346560026452892e+01
4.650009300018599845e+01,6.613346560026452892e+01,7.440014880029760036e+01
6.613346560026452892e+01,7.440014880029760036e+01,8.680017360034720753e+01
1.379443866314948863e+01,1.669853101328622103e+01,2.492679267200696813e+01
1.669853101328622103e+01,2.492679267200696813e+01,2.758887732629897727e+01
2.492679267200696813e+01,2.758887732629897727e+01,3.073497737228044002e+01
2.758887732629897727e+01,3.073497737228044002e+01,3.581713898501972437e+01
3.073497737228044002e+01,3.581713898501972437e+01,4.888555456063502902e+01
3.581713898501972437e+01,4.888555456063502902e+01,6.025991626533723888e+01
4.888555456063502902e+01,6.025991626533723888e+01,7.962053193291546904e+01
6.025991626533723888e+01,7.962053193291546904e+01,9.244693981268603977e+01
7.962053193291546904e+01,9.244693981268603977e+01,1.038213015173882496e+02
1.446968600781363001e+01,1.446968600781363001e+01,2.411614334635605061e+01
1.446968600781363001e+01,2.411614334635605061e+01,2.411614334635605061e+01
2.411614334635605061e+01,2.411614334635605061e+01,2.411614334635605061e+01
2.411614334635605061e+01,2.411614334635605061e+01,2.411614334635605061e+01
2.411614334635605061e+01,2.411614334635605061e+01,2.411614334635605061e+01
2.411614334635605061e+01,2.411614334635605061e+01,2.893937201562726003e+01
2.411614334635605061e+01,2.893937201562726003e+01,2.893937201562726003e+01
2.893937201562726003e+01,2.893937201562726003e+01,2.893937201562726003e+01
2.893937201562726003e+01,2.893937201562726003e+01,2.893937201562726003e+01
1.545349381418719048e+01,2.031030615578887932e+01,2.693323207615481607e+01
2.031030615578887932e+01,2.693323207615481607e+01,2.781628886553694358e+01
2.693323207615481607e+01,2.781628886553694358e+01,3.134851602306544294e+01
2.781628886553694358e+01,3.134851602306544294e+01,3.134851602306544294e+01
3.134851602306544294e+01,3.134851602306544294e+01,3.267310120713862887e+01
3.134851602306544294e+01,3.267310120713862887e+01,3.576379996997606980e+01
3.267310120713862887e+01,3.576379996997606980e+01,3.973755552219563469e+01
3.576379996997606980e+01,3.973755552219563469e+01,4.062061231157775865e+01
3.973755552219563469e+01,4.062061231157775865e+01,4.680200983725263342e+01
1.671136958029395458e+01,1.838250653832334791e+01,2.005364349635274479e+01
1.838250653832334791e+01,2.005364349635274479e+01,2.005364349635274479e+01
